id,name,rating,rank,popularity,members,favorites
22755,Chikasugi Idol Akae-chan,3.73, 8134, 8727,50,0
22711,Wazaguu! VS Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz,0.0, 8135, 9580,18,0
22709,Zettai Zetsumei Dangerous Jiisan (2005),6.67, 8136, 9247,28,0
22683,Shiroishi no Yousei Pichi,4.6, 8137, 8621,56,0
22675,Peeping Life: Gekijou Original Ban,4.5, 8138, 9008,36,0
22671,Momoya x Peeping Life: Go en Desu yo! II,4.54, 8139, 8782,47,0
22669,Gohan Kaijuu Pap,2.67, 8140, 9248,28,0
22663,Seiken Tsukai no World Break,0.0, 8141, 3688,2592,0
22657,Shin Seikimatsu: Yatsuto no Souguu,5.42, 8142, 9216,29,0
22653,Kero Kero Keroppi no Mitsubachi Daisoudou,5.0, 8143, 9620,17,0
22651,Kero Kero Keroppi: Hasunoue Town Kikiippatsu!,6.33, 8144, 9406,23,0
22649,Kero Kero Keroppi no Sanjuushi,5.5, 8145, 9548,19,0
22647,Kero Kero Keroppi no Sora Tobu Yume no Fune,5.75, 8146, 9477,21,0
22645,Kero Kero Keroppi no Sora wo Tobetara,6.0, 8147, 9374,24,0
22643,Kero Kero Keroppi no Kyouryuu ga Deta,4.0, 8148, 9478,21,0
22641,Kero Kero Keroppi no Bikkuri! Obakeyashiki,5.2, 8149, 9445,22,0
22639,Kero Kero Keroppi no Tomodachi wa Mahou Tsukai,5.5, 8150, 9375,24,0
22637,Kero Kero Keroppi no Tomodachi ni Narou yo,5.5, 8151, 9446,22,0
22635,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,4.38, 8152, 9154,31,0
22633,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials,2.75, 8153, 9217,29,0
22631,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,4.63, 8154, 9112,32,0
22627,Santa-san to Tonakai Kuppi,8.25, 8155, 9346,25,0
22625,Kero Kero Keroppi no Dai Bouken,4.75, 8156, 9249,28,0
22623,Pochacco no Ninjin Hata wa Oosawagi,6.29, 8157, 9312,26,0
22621,Ahiru no Pekkle no Hihou wo Sagase,4.0, 8158, 8965,38,0
22619,Kero Kero Keroppi no Tomodachitte Ii na,6.33, 8159, 9218,29,0
22617,Pochacco no Wakuwaku Birthday,8.33, 8160, 9313,26,0
22615,Kero Kero Keroppi no Kero Kero House no Himitsu,7.5, 8161, 9250,28,0
22613,Kero Kero Keroppi no Yowamushi-ouji no Daibouken,5.44, 8162, 9033,35,0
22611,Ahiru no Pekkle no Aladdin to Mahou no Lamp,5.13, 8163, 8673,53,0
22609,Patty & Jimmy no Kimikoso Superstar,4.0, 8164, 9447,22,0
22607,Ahiru no Pekkle no Suieitaikai wa Oosawagi,5.35, 8165, 8728,50,0
22605,Kero Kero Keroppi no Ganbare! Keroppooz,6.0, 8166, 9084,33,0
22603,Ahiru no Pekkle no Sindbad no Bouken,4.75, 8167, 8762,48,1
22597,Kimezou no Kimarimonku Ja Kimaranee. Featuring Sabu-Otoko,3.0, 8168, 9479,21,0
22595,Kimezou no Kimarimonku Ja Kimaranee.,4.5, 8169, 9376,24,0
22593,Potecco Babies (2011),4.52, 8170, 8707,51,0
22591,Patalliro Saiyuuki! Special,3.5, 8171, 8783,48,0
22585,Nukko.,8.0, 8172, 9407,23,0
22583,Uchuu Kyoudai: Number Zero,7.33, 8173, 4679,1383,1
22577,Pom Pom Purin no Kitakaze to Taiyou,4.71, 8174, 9347,25,0
22575,Ahiru no Pekkle no Minikui Ahiru no Ko,4.69, 8175, 8864,43,0
22573,Kero Kero Keroppi no Aladdin to Mahou no Lamp,5.25, 8176, 9184,30,0
22571,Ahiru no Pekkle no Ahiru no Drakestail,5.47, 8177, 8763,48,0
22569,Pom Pom Purin no Usagi to Kame,5.6, 8178, 9448,22,0
22567,Osaru no Monkichi no Kin no Ono Gin no Ono,5.0, 8179, 9279,27,0
22565,Bad Badtz-maru no Ari to Kirigirisu,5.57, 8180, 8966,38,0
22563,Hangyodon no Hadaka no Ou-sama,5.78, 8181, 9113,32,0
22561,Virtual Star 2000,7.5, 8182, 9314,26,0
22541,Oniku Daisuki! Zeushi-kun,4.71, 8183, 8622,57,0
22523,Sekai no Hikari: Shinran Shounin,5.33, 8184, 9520,20,0
22511,Kobutori,5.75, 8185, 9085,33,0
22509,Manga Nihonshi (NHK Han),6.67, 8186, 8643,55,1
22503,Washimo,5.7, 8187, 8045,104,0
22499,Kitty to Mimmy no Happy Birthday,6.2, 8188, 9315,26,0
22497,Hello Kitty no Kaguya-hime,6.11, 8189, 9114,32,0
22495,Hello Kitty no Yume no Oshiro no Ouji-sama,6.43, 8190, 9086,33,0
22493,Pochacco no Jack to Mame no Ki,4.0, 8191, 9348,25,0
22491,Hello Kitty no Ou-sama no Mimi wa Roba no Mimi,6.75, 8192, 9115,32,0
22489,Hello Kitty no Hansel to Gretel,6.45, 8193, 9034,35,0
22487,Hello Kitty no Match Uri Shoujo,6.13, 8194, 8929,40,0
22485,Hello Kitty no Yuki no Joou,6.1, 8195, 9035,35,0
22483,Hello Kitty no Sanbiki no Kobuta,5.43, 8196, 9185,30,0
22481,Hello Kitty no Kieta Santa-san no Boushi,6.5, 8197, 9219,29,0
22479,Hello Kitty no Mahou no Ringo,8.38, 8198, 9116,32,0
22477,Hello Kitty no Tomatta Big Ben,8.0, 8199, 9117,32,0
22473,Pi-hyara Kouta,4.87, 8200, 8674,53,0
22471,Mirakururun Grand Purin!,4.62, 8201, 8573,59,0
22469,Minihams no Kekkon Song,4.97, 8202, 8623,56,0
22467,Minihams no Ai no Uta,5.18, 8203, 8530,62,0
22465,KutsuDaru.,5.0, 8204, 7281,219,0
22461,Hello Kitty no Yume Dorobou,6.4, 8205, 9118,32,0
22459,Hello Kitty no Shoukoujo,5.67, 8206, 9251,28,0
22457,Hello Kitty no Fushigi na Mizuumi,5.8, 8207, 9087,33,0
22455,Hello Kitty no Circus ga Yatte Kita,6.5, 8208, 8882,42,0
22451,Bad Badtz-maru no Ookami ga Kita!,5.57, 8209, 8823,45,1
22449,Hello Kitty no Nagagutsu wo Naita Neko,5.11, 8210, 9155,31,0
22447,Hello Kitty no Momotarou,5.5, 8211, 9186,30,0
22445,Hello Kitty no Yappari Mama ga Suki,8.13, 8212, 9088,33,1
22443,Hello Kitty no Alps no Shoujo Heidi,5.44, 8213, 8729,50,0
22441,Hello Kitty: Ringo no Mori to Parallel Town,6.86, 8214, 8967,38,0
22439,Hello Kitty: Ringo no Mori no Mystery,6.2, 8215, 9056,34,0
22427,Computer Obaa-chan,4.77, 8216, 8624,56,1
22421,Licca-chan to Mahou no Kuni,3.67, 8217, 9220,29,0
22417,Quantum Leap,4.73, 8218, 8458,67,0
22413,Nihon Mukashi Banashi: Warashibe Chouja,7.0, 8219, 9521,20,0
22411,Asa ga Kuru mae ni: Sasurai Version,4.86, 8220, 8459,67,0
22401,Shin Saru Kani Gassen,4.67, 8221, 9480,21,0
22399,Saru Kani Gassen,5.0, 8222, 9449,22,0
22393,Sora e,5.82, 8223, 8708,51,0
22391,Ring Ring Boy,3.2, 8224, 9522,20,0
22361,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana,6.63, 8225, 8460,67,0
22345,Funny Pets 2nd Season,4.2, 8226, 9481,21,0
22329,Daisougen to Hakuba,0.0, 8227, 9581,18,0
22327,Himalaya no Hikari no Oukoku,6.5, 8228, 9408,23,0
22325,Ningen Kakumei,9.0, 8229, 8844,44,0
22313,Shinken Densetsu: Tight Road,7.5, 8230, 9156,31,0
22295,Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,0.0, 8231, 6091,571,0
22293,Mahou no Yousei Persia: Escape!,5.53, 8232, 8407,71,0
22279,Watashitachi no Kurashi to Doboku,6.5, 8233, 9349,25,0
22275,OL Kaizou Kouza,5.67, 8234, 9036,35,0
22271,Aries: Shinwa no Seizakyuu,7.0, 8235, 8968,38,0
22255,The Bride Stripped Bare by Her Bachelors,4.0, 8236, 8408,71,0
22249,Yodaka no Hoshi,6.7, 8237, 8202,89,1
22247,Azumi Mamma★Mia,7.5, 8238, 8946,39,0
22241,Ribbon no Kishi Pilot,5.38, 8239, 8930,40,0
22239,Mahou no Yousei Persia Pilot,5.59, 8240, 8654,54,1
22231,Tenshi no Shippo Chu!: Shoushuuhen Tenshi no Utagoe,6.08, 8241, 8271,83,0
22221,Monoshiri Daigaku Ashita no Calendar,6.11, 8242, 9187,30,0
22219,Warera Salaryman Tou,5.0, 8243, 9482,21,0
22205,Be Blues! Ao ni Nare PV,5.75, 8244, 9221,29,0
22197,Yuuto-kun ga Iku Movie,6.5, 8245, 9188,30,1
22181,Shunga,2.43, 8246, 9280,27,0
22179,Puzzle of Autumn,4.11, 8247, 9281,27,0
22177,Madonna,2.88, 8248, 9222,29,0
22175,The Harmonic Gleam Vibration,3.83, 8249, 9316,26,0
22173,Yume 10 Yoru,3.0, 8250, 9317,26,0
22171,Tanaami Keiichi no Shouzou,4.17, 8251, 9037,35,0
22169,Fetish Doll,3.18, 8252, 9009,36,0
22167,Goldfish Fetish,3.63, 8253, 9157,31,1
22165,Chirico,4.6, 8254, 9119,32,0
22163,Natsu no Shisen 1942,3.67, 8255, 9089,33,1
22161,Scrap Diary,4.0, 8256, 9282,27,0
22159,Yami no Kioku Yume no Inei,2.88, 8257, 9057,34,0
22157,Yasashii Kinyoubi,4.28, 8258, 8531,62,0
22131,Train Heroes Movie,0.0, 8259, 9252,28,0
22117,Witch Craft Works OVA,0.0, 8260, 3343,3364,0
22111,Kattobase! Dreamers: Carp Tanjou Monogatari,4.5, 8261, 9377,24,1
22093,Mayonaka wa Junketsu,5.76, 8262, 8747,49,0
22065,The Adventures of T-Rex,5.0, 8263, 9120,32,0
22055,Gakkou no Kaidan: New Years Special,5.77, 8264, 7532,173,0
22053,Gakkou no Kaidan SP,5.5, 8265, 7506,178,1
22037,Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar,6.25, 8266, 9409,23,0
22035,Sore Ike! Anpanman: Lyrical☆Magical Mahou no Gakkou,6.33, 8267, 9158,31,0
22031,Samurai Gun Special,5.83, 8268, 7775,136,0
21999,Duel Masters Victory V3,5.67, 8269, 8129,96,0
21997,Duel Masters Victory V,6.32, 8270, 8065,101,0
21981,Pic-lele,6.8, 8271, 9253,28,0
21975,Sore Ike! Anpanman: Outa to Teasobi Tanoshii ne,6.14, 8272, 9378,24,0
21973,Sore Ike! Anpanman: Anpanman to Oyakusoku,5.6, 8273, 9410,23,0
21971,Sore Ike! Anpanman: Yuuki no Hana ga Hiraku Toki,6.63, 8274, 9379,24,0
21969,Sore Ike! Anpanman: Yumeneko no Kuni no Nyanii,6.8, 8275, 9121,32,0
21967,Sore Ike! Anpanman: Yousei Rinrin no Himitsu,6.63, 8276, 9380,24,0
21963,Sore Ike! Anpanman: Tsukiko to Shiratama - Tokimeki Dancing,6.0, 8277, 9381,24,0
21961,Sore Ike! Anpanman: Minna Atsumare! Anpanman World,5.75, 8278, 9122,32,0
21959,Sore Ike! Anpanman: Kuruyuki-hime to Mote Mote Baikinman,6.89, 8279, 9382,24,0
21957,Sore Ike! Anpanman: Kokin-chan to Aoi Namida,6.13, 8280, 9383,24,0
21955,Sore Ike! Anpanman: Kokin-chan to Namida no Christmas,5.43, 8281, 9411,23,0
21953,Sore Ike! Anpanman: Horrorman to Hora Horako,6.63, 8282, 9350,25,0
21951,Sore Ike! Anpanman: Hiya Hiya Hiyariko to Bafu Bafu Baikinman,6.13, 8283, 9412,23,0
21947,Sore Ike! Anpanman: Gomira no Hoshi,6.0, 8284, 9351,25,0
21945,Sore Ike! Anpanman: Baikinman vs. Baikinman!,5.25, 8285, 9413,23,0
21943,Sore Ike! Anpanman: Baikinman to 3 Bai Punch,6.0, 8286, 9483,21,0
21941,Sore Ike! Anpanman: Anpanman no Jin-Jin-Jingle Bells,6.38, 8287, 9414,23,0
21937,Sore Ike! Anpanman: Anpanman to Yukai na Nakamatachi,5.63, 8288, 9352,25,0
21935,Sore Ike! Anpanman: Anpanman to Okashi na Nakama,6.14, 8289, 9450,22,0
21933,Sore Ike! Anpanman: Anpanman to Happy Otanjoubi,5.44, 8290, 9415,23,0
21913,Kanbee-kun ga Yuku,4.79, 8291, 8865,43,0
21891,Natsumi Step,4.88, 8292, 8588,58,0
21877,High Score Girl,0.0, 8293, 5283,955,1
21869,Tarepanda,5.27, 8294, 8969,38,0
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,0.0, 8295, 5954,624,4
21833,Higenashi Gogejabaru,4.8, 8296, 8494,65,0
21765,Ari to Hato (1959),5.0, 8297, 9353,25,0
21763,Ari to Hato (1953),9.0, 8298, 9318,26,0
21761,Ari to Hato,7.0, 8299, 9283,27,0
21755,New Prince of Tennis OVA,7.95, 8300, 4643,1415,9
21749,Kimama ni Idol,6.38, 8301, 9189,30,0
21717,Koisuru Niwatori,5.1, 8302, 8655,54,0
21715,Makkuramori no Uta,5.67, 8303, 8764,48,1
21713,Usagi no Mofy,5.33, 8304, 9159,31,0
21711,Torero Kamomiro,3.64, 8305, 9284,27,0
21707,Pretty Rhythm All Stars Selection Prism Show☆Best Ten Movie,6.93, 8306, 6754,343,2
21701,Kindaichi Shounen no Jikenbo: Shinigami Byouin Satsujin Jiken,6.89, 8307, 7638,155,1
21653,IS: Infinite Stratos 2 - World Purge-hen,0.0, 8308, 2599,5949,11
21641,Planet:Valkyrie,0.0, 8309, 6070,577,0
21573,Senki Zesshou Symphogear 3,0.0, 8310, 3776,2412,2
21571,Pokemon: Pikachu Kore Nan no Kagi,6.62, 8311, 6348,473,0
21553,Asobo Toy-chan,5.75, 8312, 9160,31,0
21551,Kaitei Toshi no Dekiru Made,1.0, 8313, 9582,18,0
21549,Hitotsuboshi-ke no Ultra Baasan,5.5, 8314, 9223,29,0
21547,Shin Choubakumatsu Shounen Seiki Takamaru,5.33, 8315, 9384,24,0
21545,Choubakumatsu Shounen Seiki Takamaru,5.67, 8316, 9161,31,0
21539,Oraa Guzura Dado,5.67, 8317, 9123,32,0
21525,Geba Geba Shou Time!,7.0, 8318, 9621,17,0
21523,Baku Tech! Bakugan Gachi,5.56, 8319, 7702,147,0
21517,Soratobu Usagi no Yuukai Boushi: Boku Iya Da yo!,4.33, 8320, 9319,26,0
21511,Kantai Collection: KanColle,0.0, 8321, 2206,8705,25
21509,Trip Trek (2010),4.33, 8322, 9285,27,0
21493,Ninja Hattori-kun: Nin Nin Ninpo Enikki no Maki,6.5, 8323, 9038,35,0
21491,Ninjaman Ippei,7.0, 8324, 9416,23,0
21489,Shin Dokonjou Gaeru: Dokonjou Yumemakura,3.0, 8325, 9417,23,0
21487,Shin Dokonjou Gaeru,7.67, 8326, 9162,31,0
21485,Dokkan! Robotendon,8.0, 8327, 9286,27,0
21483,Sanchoume no Yuuhi,7.0, 8328, 9287,27,0
21475,Ikkyuu-san: Haru Da! Yancha Hime,6.0, 8329, 9418,23,0
21469,Stand By Me Doraemon,8.04, 8330, 6773,337,2
21467,Ikkyuu-san to Yancha Hime,6.13, 8331, 9124,32,0
21447,Meitantei Rascal,5.36, 8332, 7938,115,1
21439,Uta no☆Prince-sama♪ Maji Love Revolutions,0.0, 8333, 2853,4929,8
21433,Chou Zenmairobo: Patrasche,5.1, 8334, 8130,96,0
21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,7.38, 8335, 7602,160,1
21339,Psycho-Pass Movie,0.0, 8336, 1454,17591,16
21305,Trick or Alice,0.0, 8337, 5084,1086,0
21297,Sore Ike! Anpanman: Yakisobapanman to Black Sabotenman,6.5, 8338, 9451,22,0
21295,Sore Ike! Anpanman: Tenohira wo Taiyou ni,5.75, 8339, 9354,25,0
21293,Sore Ike! Anpanman: Shabondama no Purun,6.25, 8340, 9355,25,0
21291,Sore Ike! Anpanman: Minami no Umi wo Sukue!,5.88, 8341, 9125,32,0
21277,Yawaraka Atom,5.0, 8342, 9224,29,0
21275,Yawaraka Sensha,3.75, 8343, 9126,32,0
21255,Takarajima (Movie),6.68, 8344, 8477,66,0
21215,Zettai Shougeki: Platonic Heart Picture Drama,5.81, 8345, 7577,164,0
21179,Dragon Fist,5.7, 8346, 8461,67,0
21163,Oni no Ko to Yuki Usagi,6.19, 8347, 8373,74,0
21161,Wansa-kun OVA,5.5, 8348, 9356,25,0
21129,Youtai Nuhai Zai Shanghai,7.67, 8349, 9190,30,0
21121,Heart Cocktail Again,5.88, 8350, 9191,30,0
21119,Sister Princess: Re Pure Characters,6.5, 8351, 7336,208,1
21101,Katta-kun Monogatari,5.0, 8352, 9320,26,0
21099,Kenji no Trunk,4.5, 8353, 9163,31,0
21081,The Fight Between the Snipe and the Clam,5.75, 8354, 8532,62,0
21053,Ikemen Kyuugo-tai Nurse Angels,5.0, 8355, 8765,48,0
21039,Gatchaman Crowds Insight,0.0, 8356, 2520,6402,3
21037,Uchuu Icchokusen,6.0, 8357, 7930,116,0
21027,Saibi,7.46, 8358, 6799,327,0
21025,Chang,6.8, 8359, 8339,77,0
